0,A1,H1,F3,J7,L1,L4,L7,L10,L11,L13,N3,R1,Y12,Y33,Y35,Z6,Z8,Z9,Z14,Z19,Z20,Z21,Z22,Z25,Z27,Z29,Z30,Z32,Z35,Z36,Z37,Z38,Z40,Z41,Z42,Z43,Z45,Z47,B2,B6,C2,D2,Q2,S6,Y34,Z1,Z31,A5,D3,D5,E1,F1,F6,F7,J4,J8,K1,L12,L18,L21,L23,L24,M2,Q3,Q4,Y2,Y8,Y9,Y14,Y15,Y16,Y20,Y31,Z3,Z11,Z12,Z13,Z49,F4,J1,L3,L8,M3,S4,Y6,Y17,Y18,Y22,Y23,D1,J9,K3,L2,N2,Q8,Y3,Y4,Y10,Y11,Y13,Y19,Y21,Y24,Y25,Y26,Y28,Y29,Y32,Y39,Z2,Z10,Z28,A6,A7,G2,S5,B7,F2,G1,C3,X1,Z4,A2,F5,K2,S1,Z16,Z18,Z23,Z34,Z48,Z50,D4,J6,L6,B5,L22,P1,S2,T1,W2,Y5,A1,H1,F3,J7,L1,L4,L7,L10,L11,L13,N3,R1,Y12,Y33,Y35,Z6,Z8,Z9,Z14,Z19,Z20,Z21,Z22,Z25,Z27,Z29,Z30,Z32,Z35,Z36,Z37,Z38,Z40,Z41,Z42,Z43,Z45,Z47,B2,B6,C2,D2,Q2,S6,Y34,Z1,Z31,A5,D3,D5,E1,F1,F6,F7,J4,J8,K1,L12,L18,L21,L23,L24,M2,Q3,Q4,Y2,Y8,Y9,Y14,Y15,Y16,Y20,Y31,Z3,Z11,Z12,Z13,Z49,F4,J1,L3,L8,M3,S4,Y6,Y17,Y18,Y22,Y23,D1,J9,K3,L2,N2,Q8,Y3,Y4,Y10,Y11,Y13,Y19,Y21,Y24,Y25,Y26,Y28,Y29,Y32,Y39,Z2,Z10,Z28,A6,A7,G2,S5,B7,F2,G1,C3,X1,Z4,A2,F5,K2,S1,Z16,Z18,Z23,Z34,Z48,Z50,D4,J6,L6,B5,L22,P1,S2,T1,W2,Y5
A2,0.227272727,0.178571429,0.181818182,0.185185185,0.142857143,0.043478261,0.148148148,0,0,0.181818182,0.098039216,0.1,0,0.102564103,0.12195122,0.125,0.066666667,0,0.032258065,0,0.05,0,0,0.04,0.035714286,0.025,0.024390244,0.128205128,0,0,0.033333333,0,0.121212121,0,0,0,0.111111111,0,0.2,0.034482759,0.033333333,0.076923077,0.047619048,0.137931034,0.044444444,0,0.047619048,0.037037037,0.052631579,0,0.033333333,0.081967213,0.040540541,0.037037037,0.016666667,0.087719298,0.021276596,0.185185185,0,0.147058824,0.029411765,0.043478261,0.041666667,0.137931034,0.104166667,0.05,0.023255814,0.051282051,0.054545455,0,0,0.090909091,0.096153846,0.035714286,0.083333333,0.041666667,0.028571429,0,0.117647059,0.05,0.060606061,0.053571429,0.083333333,0.042253521,0.166666667,0.053571429,0.018867925,0.044444444,0.035714286,0.05,0.128205128,0.085106383,0.104166667,0.138888889,0,0.081967213,0,0.029411765,0.102040816,0.119047619,0.128205128,0.102040816,0.176470588,0.065934066,0,0.044444444,0.106060606,0.02173913,0.032258065,0,0.125,0.119047619,0,0,0,0.133333333,0.066666667,0.070175439,0,0.041666667,0.101694915,0.05,1,0.128205128,0.166666667,0.208333333,0.178571429,0.101265823,0.142857143,0,0.073170732,0.108108108,0,0.16,0.055555556,0.142857143,0,0,0.032967033,0,0.029411765,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.090909091,0,0,0.25,0.142857143,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0
F5,0.148148148,0.193548387,0.153846154,0.2,0.128205128,0,0.129032258,0,0,0.153846154,0.111111111,0.113207547,0.038461538,0.146341463,0.219512195,0.111111111,0,0.025,0.028571429,0,0,0,0,0.034482759,0.03125,0.022727273,0.022222222,0.11627907,0,0,0,0.029411765,0.138888889,0.044444444,0.057142857,0,0.128205128,0,0.133333333,0.03030303,0.029411765,0.104477612,0.066666667,0.121212121,0.085106383,0,0.066666667,0.032258065,0.076923077,0,0.029411765,0.111111111,0.046357616,0.032258065,0.015625,0.064516129,0.019607843,0.125,0,0.102564103,0.026315789,0,0,0.121212121,0.075471698,0,0.010989011,0.022727273,0.061946903,0,0,0.103448276,0.089285714,0.016393443,0.142857143,0.102040816,0.101449275,0,0.105263158,0.022222222,0,0.05,0.023809524,0.083333333,0.114285714,0.05,0.074074074,0.040816327,0.03125,0.022222222,0.142857143,0.1,0.096153846,0.125,0,0.129032258,0,0.026315789,0.16,0.133333333,0.11627907,0.115384615,0.157894737,0.086021505,0.029411765,0.02,0.115942029,0.02,0.028571429,0,0.111111111,0.085106383,0,0,0.027027027,0.12244898,0.083333333,0.101694915,0,0,0.131147541,0.12195122,0.128205128,1,0.185185185,0.137931034,0.233333333,0.12345679,0.1,0,0.069767442,0.071428571,0,0.137931034,0.024390244,0.189189189,0,0,0.031578947,0,0.026315789,0.104166667,0,0.076923077,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0.125,0,0,0,0,0,0.111111111,0.090909091,1,0,0,0,0.411764706,0,0,0,0,0,0,0,0.105263158,0,0.111111111,0,0,0,0
K2,0.363636364,0.235294118,0.4,0.25,0.166666667,0,0.266666667,0,0,0.4,0.128205128,0.131578947,0,0.24,0.214285714,0.263157895,0,0,0,0,0,0,0,0.166666667,0.0625,0.035714286,0.034482759,0.142857143,0,0.066666667,0,0,0.25,0,0,0,0.166666667,0,0.285714286,0,0,0.094339623,0.032258065,0.235294118,0.029411765,0,0.032258065,0.066666667,0.046153846,0,0.055555556,0.102040816,0.03649635,0.066666667,0.020833333,0.086956522,0.028571429,0.25,0,0.173913043,0,0,0,0.235294118,0.108108108,0,0.027027027,0.035714286,0.06122449,0,0,0.090909091,0.097560976,0.022222222,0.111111111,0.027027027,0.052631579,0,0.238095238,0,0,0.02173913,0.038461538,0.050847458,0.210526316,0.02173913,0.024390244,0.029411765,0.0625,0.034482759,0.142857143,0.114285714,0.108108108,0.16,0,0.102040816,0,0.045454545,0.135135135,0.129032258,0.185185185,0.105263158,0.217391304,0.075949367,0.055555556,0,0.109090909,0.060606061,0.052631579,0,0.2,0.129032258,0,0,0,0.114285714,0.090909091,0.113636364,0,0,0.104166667,0.071428571,0.166666667,0.185185185,1,0.307692308,0.235294118,0.071428571,0.166666667,0,0.055555556,0.074074074,0,0.307692308,0.04,0.166666667,0,0,0.037974684,0,0,0.121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
S1,0.454545455,0.294117647,0.363636364,0.3125,0.16,0.083333333,0.25,0,0,0.363636364,0.125,0.128205128,0,0.142857143,0.166666667,0.19047619,0,0,0,0,0.111111111,0,0,0.071428571,0.058823529,0.034482759,0.033333333,0.178571429,0,0,0.052631579,0,0.181818182,0,0,0,0.16,0,0.357142857,0.055555556,0.111111111,0.113207547,0.064516129,0.222222222,0.058823529,0,0.064516129,0.0625,0.078125,0,0.052631579,0.12244898,0.036231884,0.0625,0.020408163,0.085106383,0.027777778,0.3125,0.0625,0.217391304,0.043478261,0.083333333,0.076923077,0.222222222,0.166666667,0.111111111,0.013157895,0.034482759,0.060606061,0,0.076923077,0.113636364,0.12195122,0.02173913,0.138888889,0.083333333,0.051724138,0,0.173913043,0.033333333,0.043478261,0.043478261,0.076923077,0.06779661,0.263157895,0.043478261,0.048780488,0.058823529,0.125,0.068965517,0.178571429,0.111111111,0.105263158,0.2,0,0.1,0,0.043478261,0.162162162,0.24137931,0.222222222,0.162162162,0.208333333,0.061728395,0,0.028571429,0.107142857,0.028571429,0.05,0,0.19047619,0.161290323,0,0,0,0.111111111,0.088235294,0.086956522,0.083333333,0.076923077,0.102040816,0.068965517,0.208333333,0.137931034,0.307692308,1,0.375,0.070422535,0.208333333,0,0.084507042,0.111111111,0.1,0.384615385,0.038461538,0.208333333,0,0,0.0375,0,0.090909091,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Z16,0.333333333,0.368421053,0.266666667,0.388888889,0.137931034,0.0625,0.2,0,0,0.266666667,0.195121951,0.142857143,0,0.125,0.3,0.208333333,0,0,0,0,0.076923077,0,0,0.055555556,0.047619048,0.03030303,0.029411765,0.193548387,0,0,0.043478261,0,0.153846154,0,0,0,0.137931034,0,0.277777778,0.045454545,0.142857143,0.211538462,0.121212121,0.181818182,0.142857143,0,0.121212121,0.105263158,0.158730159,0,0.043478261,0.204081633,0.065217391,0.05,0.018867925,0.078431373,0.025,0.25,0,0.142857143,0.076923077,0.0625,0.058823529,0.181818182,0.12195122,0.076923077,0.025316456,0.03030303,0.068627451,0,0,0.127659574,0.136363636,0.02,0.363636364,0.264705882,0.160714286,0,0.148148148,0.09375,0.037037037,0.06122449,0.103448276,0.13559322,0.272727273,0.06122449,0.175,0.081081081,0.047619048,0.060606061,0.233333333,0.1,0.12195122,0.307692308,0,0.204081633,0,0.076923077,0.305555556,0.25,0.193548387,0.27027027,0.222222222,0.111111111,0,0.052631579,0.2,0.025641026,0.086956522,0,0.16,0.111111111,0,0,0,0.1,0.078947368,0.08,0,0.058823529,0.183673469,0.206896552,0.178571429,0.233333333,0.235294118,0.375,1,0.066666667,0.178571429,0,0.08,0.133333333,0,0.222222222,0.033333333,0.269230769,0,0,0.035714286,0,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.333333333,0.333333333,1,0.133333333,0.041666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0
Z18,0.104477612,0.066666667,0.057971014,0.067567568,0.048192771,0.014285714,0.054054054,0,0.028571429,0.057971014,0.06185567,0.073684211,0.014492754,0.097560976,0.094117647,0.077922078,0.025974026,0.024390244,0.039473684,0,0.014925373,0,0,0.057971014,0.04109589,0.073170732,0.085365854,0.12345679,0.014492754,0,0.026315789,0.054054054,0.105263158,0.058823529,0.066666667,0.0125,0.101265823,0,0.084507042,0.040540541,0.026315789,0.083333333,0.070588235,0.052631579,0.068181818,0,0.070588235,0.013513514,0.049586777,0.013333333,0.012987013,0.056074766,0.030769231,0.013513514,0.009345794,0.048076923,0.010638298,0.067567568,0,0.048780488,0.025,0.014285714,0.028571429,0.066666667,0.052631579,0.014925373,0.015037594,0.011494253,0.058441558,0,0,0.080808081,0.050505051,0.009615385,0.064516129,0.065934066,0.072072072,0,0.0625,0.034883721,0.012345679,0.039215686,0.036144578,0.1,0.064935065,0.039215686,0.02020202,0.02173913,0.013333333,0.085365854,0.083333333,0.076923077,0.075268817,0.060240964,0,0.056074766,0,0.025,0.063157895,0.056179775,0.058139535,0.074468085,0.074074074,0.058823529,0,0.02173913,0.111111111,0.02173913,0.012820513,0,0.050632911,0.044444444,0.014084507,0,0,0.076923077,0.091954023,0.113402062,0.014285714,0.014084507,0.108910891,0.047058824,0.101265823,0.12345679,0.071428571,0.070422535,0.066666667,1,0.101265823,0,0.097560976,0.086419753,0,0.055555556,0.011904762,0.115384615,0,0,0.036764706,0,0.012345679,0.043478261,0,0.2,0.1875,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0.1,0.0625,0.058823529,0,0,0.045454545,0.090909091,0.142857143,0.411764706,0,0,0.133333333,1,0.028571429,0,0.058823529,0.058823529,0,0,0,0.086956522,0,0.090909091,0,0,0,0
Z23,0.285714286,0.178571429,0.181818182,0.185185185,0.111111111,0.043478261,0.148148148,0,0,0.181818182,0.12,0.12244898,0,0.131578947,0.15,0.125,0,0,0,0,0.05,0,0,0.04,0.035714286,0.051282051,0.05,0.222222222,0,0,0.033333333,0,0.121212121,0,0,0,0.111111111,0,0.25,0.071428571,0.107142857,0.129032258,0.1,0.137931034,0.093023256,0,0.1,0.037037037,0.066666667,0.035714286,0.033333333,0.1,0.047619048,0.037037037,0.016666667,0.087719298,0.021276596,0.185185185,0,0.114285714,0.029411765,0.043478261,0.136363636,0.178571429,0.127659574,0.05,0.011494253,0.025,0.064220183,0,0,0.111111111,0.117647059,0.01754386,0.130434783,0.086956522,0.028571429,0,0.117647059,0.05,0.060606061,0.092592593,0.114285714,0.088235294,0.206896552,0.092592593,0.058823529,0.044444444,0.035714286,0.135135135,0.189189189,0.133333333,0.152173913,0.171428571,0,0.137931034,0,0.09375,0.14893617,0.119047619,0.157894737,0.173913043,0.212121212,0.077777778,0,0.044444444,0.158730159,0.02173913,0.066666667,0,0.125,0.119047619,0,0,0,0.133333333,0.066666667,0.070175439,0.043478261,0.041666667,0.140350877,0.105263158,0.142857143,0.1,0.166666667,0.208333333,0.178571429,0.101265823,1,0,0.128205128,0.171428571,0,0.16,0.027027027,0.142857143,0,0,0.068181818,0,0.060606061,0.113636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0,0.086956522,0,0.111111111,0.108108108,0,0,0.105263158,0.086956522,0,0,0.121212121,0,0,0,0.088888889,0,0,0.097560976,0.046511628,0.051282051,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0.058823529,0.065217391,0,0,0,0,0,0.188679245,0,0.065217391,0,0.041666667,0,0,0.063829787,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0.041666667,0.028571429,1,0.043478261,0.04,0.04,0,0,0.088888889,0,0,0,0.045454545,0,0,0
Z34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014492754,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,0,0.043478261,1,0.2,0.2,0,0,0,0,0,0,0,0,0,0
Z48,0.086956522,0.08,0.057142857,0.066666667,0.047619048,0.014084507,0.053333333,0,0,0.057142857,0.083333333,0.095744681,0.014285714,0.096385542,0.08045977,0.05,0,0.011904762,0,0,0.014705882,0,0,0.01369863,0.013157895,0.034883721,0.034482759,0.12195122,0,0,0.012820513,0,0.0625,0.011111111,0.0125,0,0.060240964,0,0.098591549,0.04,0.039473684,0.102803738,0.045454545,0.051948052,0.06741573,0,0.045454545,0.013333333,0.066666667,0.013157895,0.012820513,0.065420561,0.041237113,0.013333333,0.009259259,0.047619048,0.010526316,0.066666667,0,0.048192771,0.024691358,0.014084507,0.028169014,0.065789474,0.063157895,0.014705882,0.007407407,0.011363636,0.051282051,0,0,0.069306931,0.071428571,0.00952381,0.086956522,0.065217391,0.052631579,0,0.048780488,0.034482759,0.024691358,0.049019608,0.035714286,0.070175439,0.077922078,0.049019608,0.040816327,0.043956044,0.013157895,0.058823529,0.095238095,0.087912088,0.097826087,0.072289157,0,0.065420561,0,0.0375,0.085106383,0.079545455,0.082352941,0.096774194,0.086419753,0.058394161,0,0.021505376,0.110091743,0.010638298,0.025641026,0,0.063291139,0.055555556,0,0,0,0.1,0.032258065,0.058252427,0.014084507,0.013888889,0.066037736,0.071428571,0.073170732,0.069767442,0.055555556,0.084507042,0.08,0.097560976,0.128205128,0.014492754,1,0.236111111,0,0.054794521,0.011764706,0.086419753,0.013333333,0,0.059701493,0,0.0375,0.054347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.142857143,0,0,0.083333333,0,0,0,0,0,0,0.058823529,0.04,0.2,1,1,0,0,0,0,0,0,0,0,0,0
Z50,0.166666667,0.096774194,0.08,0.1,0.051282051,0.041666667,0.066666667,0,0,0.08,0.14,0.142857143,0,0.128205128,0.068181818,0.057142857,0,0,0,0,0.047619048,0,0,0.038461538,0.034482759,0.024390244,0.023809524,0.153846154,0,0,0.032258065,0,0.055555556,0,0,0,0.051282051,0,0.148148148,0.068965517,0.066666667,0.126984127,0.125,0.0625,0.090909091,0,0.125,0.035714286,0.051948052,0.034482759,0.032258065,0.046875,0.040268456,0.035714286,0.016393443,0.032786885,0.020833333,0.1,0,0.052631579,0.028571429,0.041666667,0.083333333,0.096774194,0.058823529,0.047619048,0.011363636,0.024390244,0.03539823,0,0,0.070175439,0.054545455,0.017241379,0.177777778,0.085106383,0.042857143,0,0.054054054,0.075,0.028571429,0.052631579,0.111111111,0.071428571,0.090909091,0.052631579,0.057692308,0.021276596,0.034482759,0.075,0.097560976,0.083333333,0.102040816,0.105263158,0,0.098360656,0,0.125,0.1,0.066666667,0.071428571,0.1,0.108108108,0.065217391,0,0.043478261,0.121212121,0.043478261,0.03125,0,0.057142857,0.043478261,0,0,0,0.083333333,0.020833333,0.033333333,0.041666667,0.04,0.081967213,0.131578947,0.108108108,0.071428571,0.074074074,0.111111111,0.133333333,0.086419753,0.171428571,0.045454545,0.236111111,1,0,0.071428571,0.026315789,0.078947368,0.035714286,0,0.055555556,0,0.058823529,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.142857143,0,0,0.083333333,0,0,0,0,0,0,0.058823529,0.04,0.2,1,1,0,0,0,0,0,0,0,0,0,0
D4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.034482759,0,0.111111111,0.105263158,0,0,0,0,0.060606061,0,0,0,0.010309278,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0.066666667,0,0,0.117647059,0,0,0,0.068965517,0.666666667,0,0,0,0.095238095,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.068965517,0,0,0,0,0,0,0
J6,0.333333333,0.222222222,0.363636364,0.235294118,0.16,0,0.25,0,0,0.363636364,0.097560976,0.1,0,0.142857143,0.129032258,0.19047619,0,0,0,0,0,0,0,0.071428571,0.058823529,0.034482759,0.033333333,0.137931034,0,0,0.111111111,0,0.181818182,0,0,0,0.16,0,0.266666667,0,0.052631579,0.072727273,0.03125,0.222222222,0.028571429,0,0.03125,0,0.078125,0,0.052631579,0.078431373,0.028776978,0.0625,0.020408163,0.108695652,0.057142857,0.235294118,0.0625,0.272727273,0,0,0,0.222222222,0.272727273,0,0.013157895,0.034482759,0.05,0,0.166666667,0.088888889,0.095238095,0.02173913,0.078947368,0.026315789,0.016666667,0,0.173913043,0,0,0.043478261,0.037037037,0.032786885,0.2,0.043478261,0,0,0.125,0.033333333,0.137931034,0.111111111,0.105263158,0.153846154,0,0.078431373,0,0,0.102564103,0.24137931,0.137931034,0.102564103,0.16,0.048780488,0,0,0.068965517,0.028571429,0.05,0,0.19047619,0.2,0,0,0,0.111111111,0.088235294,0.086956522,0,0,0.08,0.033333333,0.16,0.137931034,0.307692308,0.384615385,0.222222222,0.055555556,0.16,0,0.054794521,0.071428571,0.222222222,1,0.038461538,0.16,0,0,0.0375,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0.111111111,0,0,0,0.103448276,0.833333333,0,0,0,0.090909091,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456,0,0,0,0,0,0,0,0.025316456,0,0,0,0,0.024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,0.103448276,0,0,0,0,0,0,0
L6,0.041666667,0.033333333,0.043478261,0.034482759,0.027027027,0,0.035714286,0,0,0.043478261,0.018867925,0.019230769,0,0.025,0.023255814,0.03030303,0.034482759,0,0.034482759,0,0,0,0,0.043478261,0.038461538,0.026315789,0.025641026,0.024390244,0,0,0,0,0.029411765,0,0,0,0.027027027,0,0.037037037,0,0,0.014925373,0.024390244,0.033333333,0.022727273,0,0.024390244,0,0.012987013,0.35,0.035714286,0.049180328,0.085714286,0.04,0.017241379,0.090909091,0.393939394,0.034482759,0.238095238,0.088235294,0,0,0,0.347826087,0.085106383,0,0.036144578,0.054054054,0.085714286,0.037037037,0,0.01754386,0.170212766,0.037037037,0.041666667,0,0.014492754,0,0.028571429,0.025641026,0.03125,0.036363636,0.057142857,0.014084507,0.03125,0.036363636,0,0.022727273,0.038461538,0.025641026,0.05,0.020833333,0.040816327,0.026315789,0,0.015873016,0,0,0.019607843,0.022727273,0.024390244,0.130434783,0.055555556,0.06741573,0,0.022727273,0.028985507,0.022727273,0.034482759,0,0.03030303,0.071428571,0,0,0,0.042553191,0.022222222,0.017241379,0,0,0.032786885,0,0.055555556,0.024390244,0.04,0.038461538,0.033333333,0.011904762,0.027027027,0,0.011764706,0.026315789,0,0.038461538,1,0.027027027,0,0,0.010989011,0,0.03125,0.146341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0.071428571,0.071428571,0.071428571,0.206896552,0,0.057142857,0.071428571,0.153846154,0.095238095,0.964285714,0.13559322,0.097560976,0.095238095,0.15,0.166666667,0.093023256,0.964285714,0.216216216,0.071428571,0.3125,0.102564103,0.102564103,0.166666667,1,0.1,0,0.136363636,0.19047619,0.15,0.322580645,0.171428571,0.060606061,0.117647059,0.171428571,0.1,0,0.044444444,0.051282051,0.105263158,0.060606061,0.060606061,0.060606061,0.102564103,0,0,0.060606061,0.052631579,0.058823529,0,0.185185185,0.181818182,0,0,0.157303371,0.185185185,0.153846154,0.137931034,0.066666667,0,0.172413793,0,0.157303371,0,0.170212766,0.166666667,0.222222222,0.153846154,0.181818182,0.222222222,0.171428571,0.042553191,0,0.060606061,0.060606061,0,0.060606061,0,0,0,0.206896552,0.2,0.057142857,0,0,0,0,0,0,0.088888889,0,0,0,0.068965517,0.103448276,1,0,0,0,0.133333333,0,0,0.125
